2015-11-12,18:16:37.501,949.0
2015-11-12,18:16:37.505,949.0
2015-11-12,18:16:37.509,949.0
2015-11-12,18:16:37.513,949.0
2015-11-12,18:16:37.517,949.0
2015-11-12,18:16:37.521,949.0
2015-11-12,18:16:37.525,949.0
2015-11-12,18:16:37.529,949.0
2015-11-12,18:16:37.533,949.0
2015-11-12,18:16:37.537,949.0
2015-11-12,18:16:37.541,949.0
2015-11-12,18:16:37.545,949.0
2015-11-12,18:16:37.549,949.0
2015-11-12,18:16:37.553,949.0
2015-11-12,18:16:37.557,949.0
2015-11-12,18:16:37.561,947.0
2015-11-12,18:16:37.565,949.0
2015-11-12,18:16:37.569,954.0
2015-11-12,18:16:37.573,959.0
2015-11-12,18:16:37.577,961.0
2015-11-12,18:16:37.581,954.0
2015-11-12,18:16:37.585,933.0
2015-11-12,18:16:37.589,900.0
2015-11-12,18:16:37.593,860.0
2015-11-12,18:16:37.597,818.0
2015-11-12,18:16:37.601,765.0
2015-11-12,18:16:37.605,696.0
2015-11-12,18:16:37.609,620.0
2015-11-12,18:16:37.613,561.0
2015-11-12,18:16:37.617,549.0
2015-11-12,18:16:37.621,605.0
2015-11-12,18:16:37.625,713.0
2015-11-12,18:16:37.629,833.0
2015-11-12,18:16:37.633,929.0
2015-11-12,18:16:37.637,978.0
2015-11-12,18:16:37.641,982.0
2015-11-12,18:16:37.645,967.0
2015-11-12,18:16:37.649,952.0
2015-11-12,18:16:37.653,948.0
2015-11-12,18:16:37.657,948.0
2015-11-12,18:16:37.661,948.0
2015-11-12,18:16:37.665,949.0
2015-11-12,18:16:37.669,949.0
2015-11-12,18:16:37.673,949.0
2015-11-12,18:16:37.677,948.0
2015-11-12,18:16:37.681,944.0
2015-11-12,18:16:37.685,944.0
2015-11-12,18:16:37.689,961.0
2015-11-12,18:16:37.693,1000.0
2015-11-12,18:16:37.697,8.0
2015-11-12,18:16:37.701,1008.0
2015-11-12,18:16:37.705,887.0
2015-11-12,18:16:37.709,667.0
2015-11-12,18:16:37.713,402.0
2015-11-12,18:16:37.717,168.0
2015-11-12,18:16:37.721,26.0
2015-11-12,18:16:37.725,1011.0
2015-11-12,18:16:37.729,13.0
2015-11-12,18:16:37.733,56.0
2015-11-12,18:16:37.737,79.0
2015-11-12,18:16:37.741,81.0
2015-11-12,18:16:37.745,74.0
2015-11-12,18:16:37.749,74.0
2015-11-12,18:16:37.753,74.0
2015-11-12,18:16:37.757,74.0
2015-11-12,18:16:37.761,74.0
2015-11-12,18:16:37.765,74.0
2015-11-12,18:16:37.769,74.0
2015-11-12,18:16:37.773,74.0
2015-11-12,18:16:37.777,74.0
2015-11-12,18:16:37.781,74.0
2015-11-12,18:16:37.785,74.0
2015-11-12,18:16:37.789,74.0
2015-11-12,18:16:37.793,77.0
2015-11-12,18:16:37.797,89.0
2015-11-12,18:16:37.801,66.0
2015-11-12,18:16:37.805,17.0
2015-11-12,18:16:37.809,998.0
2015-11-12,18:16:37.813,1016.0
2015-11-12,18:16:37.817,123.0
2015-11-12,18:16:37.821,366.0
2015-11-12,18:16:37.825,655.0
2015-11-12,18:16:37.829,893.0
2015-11-12,18:16:37.833,0.0
2015-11-12,18:16:37.837,42.0
2015-11-12,18:16:37.841,42.0
2015-11-12,18:16:37.845,24.0
2015-11-12,18:16:37.849,990.0
2015-11-12,18:16:37.853,861.0
2015-11-12,18:16:37.857,627.0
2015-11-12,18:16:37.861,354.0
2015-11-12,18:16:37.865,128.0
2015-11-12,18:16:37.869,5.0
2015-11-12,18:16:37.873,1009.0
2015-11-12,18:16:37.877,21.0
2015-11-12,18:16:37.881,64.0
2015-11-12,18:16:37.885,82.0
2015-11-12,18:16:37.889,80.0
2015-11-12,18:16:37.893,74.0
2015-11-12,18:16:37.897,74.0
2015-11-12,18:16:37.901,74.0
2015-11-12,18:16:37.905,74.0
2015-11-12,18:16:37.909,74.0
2015-11-12,18:16:37.913,74.0
2015-11-12,18:16:37.917,86.0
2015-11-12,18:16:37.921,75.0
2015-11-12,18:16:37.925,34.0
2015-11-12,18:16:37.929,1009.0
2015-11-12,18:16:37.933,1003.0
2015-11-12,18:16:37.937,72.0
2015-11-12,18:16:37.941,282.0
2015-11-12,18:16:37.945,563.0
2015-11-12,18:16:37.949,827.0
2015-11-12,18:16:37.953,998.0
2015-11-12,18:16:37.957,27.0
2015-11-12,18:16:37.961,1022.0
2015-11-12,18:16:37.965,970.0
2015-11-12,18:16:37.969,934.0
2015-11-12,18:16:37.973,937.0
2015-11-12,18:16:37.977,970.0
2015-11-12,18:16:37.981,1012.0
2015-11-12,18:16:37.985,11.0
2015-11-12,18:16:37.989,988.0
2015-11-12,18:16:37.993,837.0
2015-11-12,18:16:37.997,597.0
2015-11-12,18:16:38.001,330.0
2015-11-12,18:16:38.005,116.0
2015-11-12,18:16:38.009,3.0
2015-11-12,18:16:38.013,1013.0
2015-11-12,18:16:38.017,25.0
2015-11-12,18:16:38.021,65.0
2015-11-12,18:16:38.025,82.0
2015-11-12,18:16:38.029,79.0
2015-11-12,18:16:38.033,74.0
2015-11-12,18:16:38.037,74.0
2015-11-12,18:16:38.041,74.0
2015-11-12,18:16:38.045,74.0
2015-11-12,18:16:38.049,74.0
2015-11-12,18:16:38.053,74.0
2015-11-12,18:16:38.057,74.0
2015-11-12,18:16:38.063,74.0
2015-11-12,18:16:38.067,74.0
2015-11-12,18:16:38.071,74.0
2015-11-12,18:16:38.075,74.0
2015-11-12,18:16:38.079,74.0
2015-11-12,18:16:38.083,74.0
2015-11-12,18:16:38.087,74.0
2015-11-12,18:16:38.091,74.0
2015-11-12,18:16:38.095,79.0
2015-11-12,18:16:38.099,79.0
2015-11-12,18:16:38.103,62.0
2015-11-12,18:16:38.107,29.0
2015-11-12,18:16:38.111,8.0
2015-11-12,18:16:38.115,41.0
2015-11-12,18:16:38.119,151.0
2015-11-12,18:16:38.123,322.0
2015-11-12,18:16:38.127,514.0
2015-11-12,18:16:38.131,657.0
2015-11-12,18:16:38.135,702.0
2015-11-12,18:16:38.139,641.0
2015-11-12,18:16:38.143,501.0
2015-11-12,18:16:38.147,332.0
2015-11-12,18:16:38.151,184.0
2015-11-12,18:16:38.155,84.0
2015-11-12,18:16:38.159,36.0
2015-11-12,18:16:38.163,31.0
2015-11-12,18:16:38.167,49.0
2015-11-12,18:16:38.171,70.0
2015-11-12,18:16:38.175,79.0
2015-11-12,18:16:38.179,76.0
2015-11-12,18:16:38.183,74.0
2015-11-12,18:16:38.187,74.0
2015-11-12,18:16:38.191,74.0
2015-11-12,18:16:38.195,74.0
2015-11-12,18:16:38.199,74.0
2015-11-12,18:16:38.203,74.0
2015-11-12,18:16:38.207,74.0
2015-11-12,18:16:38.211,74.0
2015-11-12,18:16:38.215,74.0
2015-11-12,18:16:38.219,74.0
2015-11-12,18:16:38.223,74.0
2015-11-12,18:16:38.227,74.0
2015-11-12,18:16:38.231,74.0
2015-11-12,18:16:38.235,74.0
2015-11-12,18:16:38.239,74.0
2015-11-12,18:16:38.243,74.0
2015-11-12,18:16:38.247,74.0
2015-11-12,18:16:38.251,75.0
2015-11-12,18:16:38.255,77.0
2015-11-12,18:16:38.259,71.0
2015-11-12,18:16:38.263,60.0
2015-11-12,18:16:38.267,53.0
2015-11-12,18:16:38.271,60.0
2015-11-12,18:16:38.275,92.0
2015-11-12,18:16:38.279,149.0
2015-11-12,18:16:38.283,213.0
2015-11-12,18:16:38.287,256.0
2015-11-12,18:16:38.291,260.0
2015-11-12,18:16:38.295,222.0
2015-11-12,18:16:38.299,162.0
2015-11-12,18:16:38.303,103.0
2015-11-12,18:16:38.307,66.0
2015-11-12,18:16:38.311,56.0
2015-11-12,18:16:38.315,59.0
2015-11-12,18:16:38.319,68.0
2015-11-12,18:16:38.323,75.0
2015-11-12,18:16:38.327,76.0
2015-11-12,18:16:38.331,74.0
2015-11-12,18:16:38.335,74.0
2015-11-12,18:16:38.339,74.0
2015-11-12,18:16:38.343,74.0
2015-11-12,18:16:38.347,74.0
2015-11-12,18:16:38.351,74.0
2015-11-12,18:16:38.355,74.0
2015-11-12,18:16:38.359,74.0
2015-11-12,18:16:38.363,74.0
2015-11-12,18:16:38.367,74.0
2015-11-12,18:16:38.371,74.0
2015-11-12,18:16:38.375,74.0
2015-11-12,18:16:38.379,74.0
2015-11-12,18:16:38.383,76.0
2015-11-12,18:16:38.387,74.0
2015-11-12,18:16:38.391,67.0
2015-11-12,18:16:38.395,61.0
2015-11-12,18:16:38.399,66.0
2015-11-12,18:16:38.403,80.0
2015-11-12,18:16:38.407,99.0
2015-11-12,18:16:38.411,124.0
2015-11-12,18:16:38.415,158.0
2015-11-12,18:16:38.419,203.0
2015-11-12,18:16:38.423,255.0
2015-11-12,18:16:38.427,300.0
2015-11-12,18:16:38.431,315.0
2015-11-12,18:16:38.435,287.0
2015-11-12,18:16:38.439,224.0
2015-11-12,18:16:38.443,150.0
2015-11-12,18:16:38.447,89.0
2015-11-12,18:16:38.451,60.0
2015-11-12,18:16:38.455,57.0
2015-11-12,18:16:38.459,65.0
2015-11-12,18:16:38.463,70.0
2015-11-12,18:16:38.467,73.0
2015-11-12,18:16:38.471,75.0
2015-11-12,18:16:38.475,75.0
2015-11-12,18:16:38.479,74.0
2015-11-12,18:16:38.483,74.0
2015-11-12,18:16:38.487,74.0
2015-11-12,18:16:38.491,74.0
2015-11-12,18:16:38.495,74.0
2015-11-12,18:16:38.499,74.0
2015-11-12,18:16:38.503,74.0
2015-11-12,18:16:38.507,74.0
2015-11-12,18:16:38.511,74.0
2015-11-12,18:16:38.515,81.0
2015-11-12,18:16:38.519,84.0
2015-11-12,18:16:38.523,58.0
2015-11-12,18:16:38.527,10.0
2015-11-12,18:16:38.531,1000.0
2015-11-12,18:16:38.535,10.0
2015-11-12,18:16:38.539,158.0
2015-11-12,18:16:38.543,407.0
2015-11-12,18:16:38.547,689.0
2015-11-12,18:16:38.551,916.0
2015-11-12,18:16:38.555,8.0
2015-11-12,18:16:38.559,18.0
2015-11-12,18:16:38.563,999.0
2015-11-12,18:16:38.567,955.0
2015-11-12,18:16:38.571,934.0
2015-11-12,18:16:38.575,938.0
2015-11-12,18:16:38.579,954.0
2015-11-12,18:16:38.583,990.0
2015-11-12,18:16:38.587,4.0
2015-11-12,18:16:38.591,1023.0
2015-11-12,18:16:38.595,929.0
2015-11-12,18:16:38.599,733.0
2015-11-12,18:16:38.603,473.0
2015-11-12,18:16:38.607,225.0
2015-11-12,18:16:38.611,56.0
2015-11-12,18:16:38.615,1016.0
2015-11-12,18:16:38.619,4.0
2015-11-12,18:16:38.623,45.0
2015-11-12,18:16:38.627,75.0
2015-11-12,18:16:38.631,81.0
2015-11-12,18:16:38.635,76.0
2015-11-12,18:16:38.639,74.0
2015-11-12,18:16:38.643,74.0
2015-11-12,18:16:38.647,74.0
2015-11-12,18:16:38.651,74.0
2015-11-12,18:16:38.655,74.0
2015-11-12,18:16:38.659,74.0
2015-11-12,18:16:38.663,74.0
2015-11-12,18:16:38.667,81.0
2015-11-12,18:16:38.671,78.0
2015-11-12,18:16:38.675,56.0
2015-11-12,18:16:38.679,25.0
2015-11-12,18:16:38.683,12.0
2015-11-12,18:16:38.687,44.0
2015-11-12,18:16:38.691,145.0
2015-11-12,18:16:38.695,308.0
2015-11-12,18:16:38.699,503.0
2015-11-12,18:16:38.703,686.0
2015-11-12,18:16:38.707,829.0
2015-11-12,18:16:38.711,919.0
2015-11-12,18:16:38.715,964.0
2015-11-12,18:16:38.719,977.0
2015-11-12,18:16:38.723,974.0
2015-11-12,18:16:38.727,958.0
2015-11-12,18:16:38.731,949.0
2015-11-12,18:16:38.735,963.0
2015-11-12,18:16:38.739,1000.0
2015-11-12,18:16:38.743,1022.0
2015-11-12,18:16:38.747,989.0
2015-11-12,18:16:38.751,868.0
2015-11-12,18:16:38.755,662.0
2015-11-12,18:16:38.759,416.0
2015-11-12,18:16:38.763,197.0
2015-11-12,18:16:38.767,56.0
2015-11-12,18:16:38.771,5.0
2015-11-12,18:16:38.775,17.0
2015-11-12,18:16:38.779,50.0
2015-11-12,18:16:38.783,71.0
2015-11-12,18:16:38.787,79.0
2015-11-12,18:16:38.791,77.0
2015-11-12,18:16:38.795,74.0
2015-11-12,18:16:38.799,74.0
2015-11-12,18:16:38.803,74.0
2015-11-12,18:16:38.807,74.0
2015-11-12,18:16:38.811,74.0
2015-11-12,18:16:38.815,74.0
2015-11-12,18:16:38.819,81.0
2015-11-12,18:16:38.823,78.0
2015-11-12,18:16:38.827,57.0
2015-11-12,18:16:38.831,27.0
2015-11-12,18:16:38.835,4.0
2015-11-12,18:16:38.839,30.0
2015-11-12,18:16:38.843,136.0
2015-11-12,18:16:38.847,322.0
2015-11-12,18:16:38.851,551.0
2015-11-12,18:16:38.855,765.0
2015-11-12,18:16:38.859,917.0
2015-11-12,18:16:38.863,990.0
2015-11-12,18:16:38.867,1000.0
2015-11-12,18:16:38.871,980.0
2015-11-12,18:16:38.875,961.0
2015-11-12,18:16:38.879,949.0
2015-11-12,18:16:38.883,940.0
2015-11-12,18:16:38.887,945.0
2015-11-12,18:16:38.891,960.0
2015-11-12,18:16:38.895,996.0
2015-11-12,18:16:38.899,0.0
2015-11-12,18:16:38.903,1002.0
2015-11-12,18:16:38.907,892.0
2015-11-12,18:16:38.911,687.0
2015-11-12,18:16:38.915,433.0
2015-11-12,18:16:38.919,199.0
2015-11-12,18:16:38.923,47.0
2015-11-12,18:16:38.927,1018.0
2015-11-12,18:16:38.931,10.0
2015-11-12,18:16:38.935,50.0
2015-11-12,18:16:38.939,75.0
2015-11-12,18:16:38.943,82.0
2015-11-12,18:16:38.947,77.0
2015-11-12,18:16:38.951,83.0
2015-11-12,18:16:38.955,72.0
2015-11-12,18:16:38.959,41.0
2015-11-12,18:16:38.963,5.0
2015-11-12,18:16:38.967,0.0
2015-11-12,18:16:38.971,70.0
2015-11-12,18:16:38.975,235.0
2015-11-12,18:16:38.979,470.0
2015-11-12,18:16:38.983,712.0
2015-11-12,18:16:38.987,898.0
2015-11-12,18:16:38.991,994.0
2015-11-12,18:16:38.995,1011.0
2015-11-12,18:16:38.999,988.0
2015-11-12,18:16:39.003,959.0
2015-11-12,18:16:39.007,950.0
2015-11-12,18:16:39.011,947.0
2015-11-12,18:16:39.015,945.0
2015-11-12,18:16:39.019,948.0
2015-11-12,18:16:39.023,952.0
2015-11-12,18:16:39.027,961.0
2015-11-12,18:16:39.031,976.0
2015-11-12,18:16:39.035,991.0
2015-11-12,18:16:39.039,979.0
2015-11-12,18:16:39.043,910.0
2015-11-12,18:16:39.047,767.0
2015-11-12,18:16:39.051,561.0
2015-11-12,18:16:39.055,337.0
2015-11-12,18:16:39.059,150.0
2015-11-12,18:16:39.063,39.0
2015-11-12,18:16:39.067,7.0
2015-11-12,18:16:39.071,25.0
2015-11-12,18:16:39.075,57.0
2015-11-12,18:16:39.079,76.0
2015-11-12,18:16:39.083,79.0
2015-11-12,18:16:39.087,75.0
2015-11-12,18:16:39.091,74.0
2015-11-12,18:16:39.095,74.0
2015-11-12,18:16:39.099,74.0
2015-11-12,18:16:39.103,74.0
2015-11-12,18:16:39.107,74.0
2015-11-12,18:16:39.111,74.0
2015-11-12,18:16:39.115,80.0
2015-11-12,18:16:39.119,82.0
2015-11-12,18:16:39.123,60.0
2015-11-12,18:16:39.127,19.0
2015-11-12,18:16:39.131,1017.0
2015-11-12,18:16:39.135,24.0
2015-11-12,18:16:39.139,147.0
2015-11-12,18:16:39.143,350.0
2015-11-12,18:16:39.147,584.0
2015-11-12,18:16:39.151,785.0
2015-11-12,18:16:39.155,910.0
2015-11-12,18:16:39.159,958.0
2015-11-12,18:16:39.163,960.0
2015-11-12,18:16:39.167,948.0
2015-11-12,18:16:39.171,936.0
2015-11-12,18:16:39.175,927.0
2015-11-12,18:16:39.179,911.0
2015-11-12,18:16:39.183,895.0
2015-11-12,18:16:39.187,877.0
2015-11-12,18:16:39.191,850.0
2015-11-12,18:16:39.195,814.0
2015-11-12,18:16:39.199,769.0
2015-11-12,18:16:39.203,709.0
2015-11-12,18:16:39.207,624.0
2015-11-12,18:16:39.211,503.0
2015-11-12,18:16:39.215,356.0
